날짜,기관합계,기타법인,개인,외국인합계
2012-01-25 00:00:00,-510871143795 ,-35176391110 ,-396377175265 ,942424710170 
2012-01-26 00:00:00,-177623469989 ,-16944578360 ,-270079610242 ,464647658591 
2012-01-27 00:00:00,-228366958970 ,-11753926270 ,-250930775514 ,491051660754 
2012-01-30 00:00:00,-93644101834 ,-2781783980 ,171503703859 ,-75077818045 
2012-01-31 00:00:00,-106763221128 ,-1183277570 ,-32272883023 ,140219381721 
2012-02-01 00:00:00,-219009401968 ,1047389760 ,-197598271066 ,415560283274 
2012-02-02 00:00:00,-222917381687 ,-20419693075 ,-766169032098 ,1009506106860 
2012-02-03 00:00:00,-233689532056 ,4423653870 ,350079284710 ,-120813406524 
2012-02-06 00:00:00,-26863986925 ,-7279361030 ,-145984397810 ,180127745765 
2012-02-07 00:00:00,-87942795094 ,-21171230990 ,-254441741531 ,363555767615 
2012-02-08 00:00:00,-1841883550 ,5783905160 ,-404542861572 ,400600839962 
2012-02-09 00:00:00,-154156865813 ,5315931220 ,44548763503 ,104292171090 
2012-02-10 00:00:00,-395543689390 ,-13954587435 ,319535533510 ,89962743315 
2012-02-13 00:00:00,42238710720 ,-28978800300 ,-178615053706 ,165355143286 
2012-02-14 00:00:00,-165426881627 ,-4212463030 ,147896456012 ,21742888645 
2012-02-15 00:00:00,115660988434 ,-28733536090 ,-341150364354 ,254222912010 
2012-02-16 00:00:00,-366322930704 ,280787060 ,417870061294 ,-51827917650 
2012-02-17 00:00:00,44861634498 ,-747054775 ,-302866854372 ,258752274649 
2012-02-20 00:00:00,-210085009799 ,-19328028560 ,66621238199 ,162791800160 
2012-02-21 00:00:00,-290996252411 ,-14296736335 ,180624700994 ,124668287752 
2012-02-22 00:00:00,-270735952596 ,-21765031395 ,-16314755019 ,308815739010 
2012-02-23 00:00:00,-204584763680 ,-18418955878 ,238129586812 ,-15125867254 
2012-02-24 00:00:00,-101202598541 ,-5705991792 ,-67705820718 ,174614411051 
2012-02-27 00:00:00,-237394885010 ,-34964157922 ,300776273657 ,-28417230725 
2012-02-28 00:00:00,243576681770 ,-2466633400 ,-161473298976 ,-79636749394 
2012-02-29 00:00:00,3525633124 ,-7091149180 ,-525273353939 ,528838869995 
2012-03-02 00:00:00,-38218988449 ,-16938772955 ,-314259944601 ,369417706005 
2012-03-05 00:00:00,-224198699598 ,-194478840 ,272063459793 ,-47670281355 
2012-03-06 00:00:00,-62141291590 ,-10548052915 ,298491597345 ,-225802252840 
2012-03-07 00:00:00,18852128130 ,2792689970 ,350479674378 ,-372124492478 
2012-03-08 00:00:00,200370744723 ,15612894580 ,203117963646 ,-419101602949 
2012-03-09 00:00:00,80783078931 ,6050242630 ,-102352196101 ,15518874540 
2012-03-12 00:00:00,-142394738469 ,2867887195 ,286335109554 ,-146808258280 
2012-03-13 00:00:00,218144512690 ,-25226605630 ,-313112636937 ,120194729877 
2012-03-14 00:00:00,-19228121447 ,-38159562770 ,-479176792419 ,536564476636 
2012-03-15 00:00:00,-242872449854 ,-2296752690 ,77489801515 ,167679401029 
2012-03-16 00:00:00,-111975174981 ,-193863388220 ,151080706403 ,154757856798 
2012-03-19 00:00:00,-63107803316 ,-56622348952 ,83005791578 ,36724360690 
2012-03-20 00:00:00,-170302352608 ,-17813069780 ,176407744568 ,11707677820 
2012-03-21 00:00:00,-185036513114 ,-10308252950 ,341665489460 ,-146320723396 
2012-03-22 00:00:00,-32341260100 ,-17191829215 ,97736952927 ,-48203863612 
2012-03-23 00:00:00,-151583912244 ,1039805732 ,103668618649 ,46875487863 
2012-03-26 00:00:00,-220160064920 ,-44156580984 ,305892847452 ,-41576201548 
2012-03-27 00:00:00,-118339545455 ,-14703815050 ,-211639683859 ,344683044364 
2012-03-28 00:00:00,44755652155 ,875424830 ,8990970520 ,-54622047505 
2012-03-29 00:00:00,-129172787926 ,-543691740 ,90491312411 ,39225167255 
2012-03-30 00:00:00,-21314983967 ,-416723520 ,-1043222598 ,22774930085 
2012-04-02 00:00:00,27323135692 ,-3879914630 ,-6324672351 ,-17118548711 
2012-04-03 00:00:00,117557767586 ,11995060575 ,-391884153886 ,262331325725 
2012-04-04 00:00:00,204037693025 ,-601426425562 ,169831817035 ,227556915502 
2012-04-05 00:00:00,-66701363965 ,-6842386070 ,67971576315 ,5572173720 
2012-04-06 00:00:00,-395890547866 ,25024455165 ,142041256998 ,228824835703 
2012-04-09 00:00:00,-179269479508 ,-203293995 ,235986964032 ,-56514190529 
2012-04-10 00:00:00,158254320157 ,-15087571500 ,-61185163207 ,-81981585450 
2012-04-12 00:00:00,150657519602 ,6266639310 ,201151926455 ,-358076085367 
2012-04-13 00:00:00,450297640105 ,-352128214430 ,-128270234525 ,30100808850 
2012-04-16 00:00:00,-263088595354 ,5710967905 ,381302676650 ,-123925049201 
2012-04-17 00:00:00,77137780820 ,7688613480 ,213885083587 ,-298711477887 
2012-04-18 00:00:00,58635960330 ,-11571116975 ,76218551038 ,-123283394393 
2012-04-19 00:00:00,6828036709 ,19077483310 ,64110866721 ,-90016386740 
2012-04-20 00:00:00,-96572462843 ,8443037660 ,418119178596 ,-329989753413 
2012-04-23 00:00:00,208183665808 ,11120500870 ,-91713648468 ,-127590518210 
2012-04-24 00:00:00,-63566209287 ,7411503390 ,50208842942 ,5945862955 
2012-04-25 00:00:00,28450066272 ,-5369846330 ,-23793330960 ,713111018 
2012-04-26 00:00:00,33750151848 ,-17055927470 ,-198493772097 ,181799547719 
2012-04-27 00:00:00,-94585745932 ,9647256440 ,-243917902066 ,328856391558 
2012-04-30 00:00:00,-10432396200 ,-22876051513 ,-278595864967 ,311904312680 
2012-05-02 00:00:00,18203265785 ,-12765734904 ,127737541309 ,-133175072190 
2012-05-03 00:00:00,115859206475 ,-9907132520 ,28538428964 ,-134490502919 
2012-05-04 00:00:00,50772422718 ,868204745 ,44085121183 ,-95725748646 
2012-05-07 00:00:00,-3976483348 ,-8387283496 ,456376640954 ,-444012874110 
2012-05-08 00:00:00,189206818763 ,1298441025 ,134144255087 ,-324649514875 
2012-05-09 00:00:00,134306887830 ,-6922684790 ,219422859032 ,-346807062072 
2012-05-10 00:00:00,-55656579453 ,19627447123 ,244353475031 ,-208324342701 
2012-05-11 00:00:00,-117419527908 ,16945137480 ,267225616965 ,-166751226537 
2012-05-14 00:00:00,66433730059 ,-2600069760 ,93858427909 ,-157692088208 
2012-05-15 00:00:00,163843869167 ,-999373905 ,24114299296 ,-186958794558 
2012-05-16 00:00:00,214822464520 ,3557742840 ,272269417283 ,-490649624643 
2012-05-17 00:00:00,-64486724206 ,5671762560 ,107524133084 ,-48709171438 
2012-05-18 00:00:00,129058192132 ,10945285998 ,288553815291 ,-428557293421 
2012-05-21 00:00:00,-13708414676 ,-16266977285 ,87036979264 ,-57061587303 
2012-05-22 00:00:00,-97989256584 ,-5581651291 ,109522889234 ,-5951981359 
2012-05-23 00:00:00,191888387503 ,22540075470 ,168036306818 ,-382464769791 
2012-05-24 00:00:00,220772163549 ,8829207020 ,4103047581 ,-233704418150 
2012-05-25 00:00:00,167855610930 ,15016593860 ,-47336288656 ,-135535916134 
2012-05-29 00:00:00,256773814513 ,19845617810 ,-305618908010 ,28999475687 
2012-05-30 00:00:00,-76457691820 ,8339952910 ,61790933195 ,6326805715 
2012-05-31 00:00:00,-38442829520 ,8385381061 ,47722789949 ,-17665341490 
2012-06-01 00:00:00,83600355458 ,-4465748811 ,123068870242 ,-202203476889 
2012-06-04 00:00:00,448736624917 ,-21924728130 ,-142741981767 ,-284069915020 
2012-06-05 00:00:00,544951365767 ,2983980119 ,-214745673511 ,-333189672375 
2012-06-07 00:00:00,208100518432 ,-23772759596 ,-475943760249 ,291616001413 
2012-06-08 00:00:00,52380127407 ,5022102770 ,-58991929489 ,1589699312 
2012-06-11 00:00:00,17601549419 ,15536053497 ,-250150698434 ,217013095518 
2012-06-12 00:00:00,-10440624453 ,6762774619 ,43034652869 ,-39356803035 
2012-06-13 00:00:00,-218680256 ,-4410230665 ,-151099940654 ,155728851575 
2012-06-14 00:00:00,204061150085 ,-4641533759 ,-276399184521 ,76979568195 
2012-06-15 00:00:00,304645472002 ,-4757372825 ,-99728077776 ,-200160021401 
2012-06-18 00:00:00,24307427463 ,-14116762126 ,-383219813667 ,373029148330 
2012-06-19 00:00:00,-12920826466 ,-12522285440 ,-166498253184 ,191941365090 
2012-06-20 00:00:00,-84381253982 ,3234552988 ,-153369069512 ,234515770506 
2012-06-21 00:00:00,54528676095 ,-2576565134 ,-79406770049 ,27454659088 
2012-06-22 00:00:00,-509328390180 ,10450166295 ,732051887470 ,-233173663585 
2012-06-25 00:00:00,-78163363331 ,19296429025 ,549385932427 ,-490518998121 
2012-06-26 00:00:00,41863216839 ,14639158860 ,246915553205 ,-303417928904 
2012-06-27 00:00:00,71082823345 ,-31355990786 ,201256617513 ,-240983450072 
2012-06-28 00:00:00,34940493819 ,12372285925 ,15335742316 ,-62648522060 
2012-06-29 00:00:00,366902259424 ,12568814055 ,-223893523859 ,-155577549620 
2012-07-02 00:00:00,106609531191 ,-2551119606 ,-145677353200 ,41618941615 
2012-07-03 00:00:00,393435049885 ,6068353653 ,-414573433524 ,15070029986 
2012-07-04 00:00:00,-19865760472 ,-4147286178 ,-148793917625 ,172806964275 
2012-07-05 00:00:00,122485088518 ,26331795960 ,-165494739558 ,16677855080 
2012-07-06 00:00:00,-200136867185 ,-7040003295 ,188014522324 ,19162348156 
2012-07-09 00:00:00,69759447046 ,20527570005 ,245737194750 ,-336024211801 
2012-07-10 00:00:00,-56834723417 ,-1195615920 ,171952454058 ,-113922114721 
2012-07-11 00:00:00,-8444969537 ,5657854310 ,230635875326 ,-227848760099 
2012-07-12 00:00:00,-262082420740 ,9854458610 ,491625808790 ,-239397846660 
2012-07-13 00:00:00,460632533386 ,2071766970 ,-126922488312 ,-335781812044 
2012-07-16 00:00:00,47802004219 ,431390835 ,31810617786 ,-80044012840 
2012-07-17 00:00:00,583687004626 ,-684195810080 ,-216515302140 ,317024107594 
2012-07-18 00:00:00,-191897839588 ,10082992750 ,225458450485 ,-43643603647 
2012-07-19 00:00:00,330206015405 ,-15553958810 ,-385353165785 ,70701109190 
2012-07-20 00:00:00,-38369081023 ,16301479930 ,-174032708010 ,196100309103 
2012-07-23 00:00:00,-89791771217 ,8384441835 ,267090213956 ,-185682884574 
2012-07-24 00:00:00,-10481809871 ,2547138658 ,29086909934 ,-21152238721 
2012-07-25 00:00:00,171243738883 ,-6130230385 ,-76673669812 ,-88439838686 
2012-07-26 00:00:00,126222862695 ,-3230756930 ,-78929875147 ,-44062230618 
2012-07-27 00:00:00,252261017605 ,-10879803712 ,-719457025438 ,478075811545 
2012-07-30 00:00:00,-54382981257 ,423689540 ,-438035403878 ,491994695595 
2012-07-31 00:00:00,500294829919 ,-21677231460 ,-1093932598689 ,615315000230 
2012-08-01 00:00:00,219206284687 ,-14655870840 ,-252418414212 ,47868000365 
2012-08-02 00:00:00,7422654886 ,-5160620590 ,-213274947401 ,211012913105 
2012-08-03 00:00:00,17519952154 ,3918758680 ,40166487771 ,-61605198605 
2012-08-06 00:00:00,376493183119 ,-3911247309 ,-534988053870 ,162406118060 
2012-08-07 00:00:00,170735947466 ,-3918428465 ,-227749959421 ,60932440420 
2012-08-08 00:00:00,88464454354 ,3134694570 ,-824534089074 ,732934940150 
2012-08-09 00:00:00,-96384826878 ,-40196864185 ,-1428401866047 ,1564983557110 
2012-08-10 00:00:00,-286291090335 ,-18558473967 ,-352032849513 ,656882413815 
2012-08-13 00:00:00,-233225499373 ,-4680402360 ,-27051170097 ,264957071830 
2012-08-14 00:00:00,-63280970218 ,-5702417580 ,-360604563012 ,429587950810 
2012-08-16 00:00:00,-90151708650 ,-13389440535 ,-247797202132 ,351338351317 
2012-08-17 00:00:00,20921457348 ,-35936374420 ,-300454957063 ,315469874135 
2012-08-20 00:00:00,47954868245 ,14585567175 ,-96739377287 ,34198941867 
2012-08-21 00:00:00,-55383997362 ,-7401625760 ,-185141939925 ,247927563047 
2012-08-22 00:00:00,-147877466393 ,-12507375910 ,-25959940853 ,186344783156 
2012-08-23 00:00:00,-50461213977 ,-14087003810 ,-37072054517 ,101620272304 
2012-08-24 00:00:00,144784887160 ,-264374370 ,71659929949 ,-216180442739 
2012-08-27 00:00:00,-124146650853 ,-32281172820 ,-194173686579 ,350601510252 
2012-08-28 00:00:00,-29067439105 ,-1560324740 ,145181123515 ,-114553359670 
2012-08-29 00:00:00,224601074723 ,8625645150 ,-107526816496 ,-125699903377 
2012-08-30 00:00:00,-171258061438 ,9589104740 ,314361158098 ,-152692201400 
2012-08-31 00:00:00,-99207952633 ,4656340432 ,141857916343 ,-47306304142 
2012-09-03 00:00:00,-27866037917 ,17494119781 ,-59656763581 ,70028681717 
2012-09-04 00:00:00,-49234301060 ,-12988305925 ,29796692626 ,32425914359 
2012-09-05 00:00:00,-489306283767 ,80739510 ,548971478915 ,-59745934658 
2012-09-06 00:00:00,68791891365 ,11399841875 ,112712753855 ,-192904487095 
2012-09-07 00:00:00,409588090782 ,16292687030 ,-733658371599 ,307777593787 
2012-09-10 00:00:00,-67013711069 ,5928765900 ,-147666084227 ,208751029396 
2012-09-11 00:00:00,-147202215965 ,-118757834278 ,56976526456 ,208983523787 
2012-09-12 00:00:00,436747605460 ,5519446062 ,-501785883046 ,59518831524 
2012-09-13 00:00:00,-114202930498 ,10235985980 ,-22515118475 ,126482062993 
2012-09-14 00:00:00,215398725168 ,-36992657792 ,-1450990690231 ,1272584622855 
2012-09-17 00:00:00,-436472874969 ,1799596050 ,-73159688196 ,507832967115 
2012-09-18 00:00:00,386910526 ,-8519213685 ,-48846950601 ,56979253760 
2012-09-19 00:00:00,-150749048583 ,-10929375720 ,-13251315000 ,174929739303 
2012-09-20 00:00:00,-210282839457 ,-13189450900 ,55653904642 ,167818385715 
2012-09-21 00:00:00,-20735126419 ,-4454770945 ,-142745817461 ,167935714825 
2012-09-24 00:00:00,3934910706 ,-2643666965 ,-2468356738 ,1177112997 
2012-09-25 00:00:00,83933420755 ,-79446183357 ,7789526572 ,-12276763970 
2012-09-26 00:00:00,-161285261223 ,1720879914 ,135818750855 ,23745630454 
2012-09-27 00:00:00,92427976235 ,-6734667026 ,44673377686 ,-130366686895 
2012-09-28 00:00:00,-45171695400 ,-103720924864 ,-82908702210 ,231801322474 
2012-10-02 00:00:00,-108260223871 ,11968123720 ,48310877814 ,47981222337 
2012-10-04 00:00:00,-166000307145 ,17229436433 ,209833025329 ,-61062154617 
2012-10-05 00:00:00,126061597505 ,-6339344045 ,-71859358241 ,-47862895219 
2012-10-08 00:00:00,-125847153755 ,-427424770643 ,177841282403 ,375430641995 
2012-10-09 00:00:00,38630316768 ,-4590211445 ,31941769179 ,-65981874502 
2012-10-10 00:00:00,-278882134033 ,-192809859510 ,389350476024 ,82341517519 
2012-10-11 00:00:00,-341979446839 ,-3469346185 ,542862297296 ,-197413504272 
2012-10-12 00:00:00,114700328461 ,-9083293805 ,182408538527 ,-288025573183 
2012-10-15 00:00:00,139049515046 ,-12890674110 ,43550172051 ,-169709012987 
2012-10-16 00:00:00,8822872946 ,-5039761065 ,30249640342 ,-34032752223 
2012-10-17 00:00:00,127227408777 ,-1850796895 ,-152056796980 ,26680185098 
2012-10-18 00:00:00,215539672676 ,-17530529620 ,-249574549161 ,51565406105 
2012-10-19 00:00:00,211531953650 ,-5172123864 ,14043194339 ,-220403024125 
2012-10-22 00:00:00,-66019220263 ,6153548390 ,132242822263 ,-72377150390 
2012-10-23 00:00:00,-148464681774 ,-2902043230 ,206470985499 ,-55104260495 
2012-10-24 00:00:00,175880117747 ,29636821341 ,114230331639 ,-319747270727 
2012-10-25 00:00:00,-74124499457 ,8469266175 ,67540381461 ,-1885148179 
2012-10-26 00:00:00,9434176785 ,-3066776955 ,160560913397 ,-166928313227 
2012-10-29 00:00:00,240806016670 ,5544407215 ,-121501018842 ,-124849405043 
2012-10-30 00:00:00,27739316956 ,4601623248 ,-134257057609 ,101916117405 
2012-10-31 00:00:00,214540827390 ,-2745298465 ,-165716285373 ,-46079243552 
2012-11-01 00:00:00,-381808458450 ,12262399135 ,162269708218 ,207276351097 
2012-11-02 00:00:00,401684232158 ,-342642453720 ,-197134541182 ,138092762744 
2012-11-05 00:00:00,-11199555754 ,-7573083940 ,72042626309 ,-53269986615 
2012-11-06 00:00:00,164276034625 ,-448297713 ,-167040061217 ,3212324305 
2012-11-07 00:00:00,-32980319201 ,9763623380 ,-106576827139 ,129793522960 
2012-11-08 00:00:00,-301200956689 ,19892185390 ,400648778648 ,-119340007349 
2012-11-09 00:00:00,59082528451 ,16363904000 ,189082247508 ,-264528679959 
2012-11-12 00:00:00,104778126621 ,14873548395 ,36945810163 ,-156597485179 
2012-11-13 00:00:00,-17498012003 ,9889531660 ,9606670585 ,-1998190242 
2012-11-14 00:00:00,103824515245 ,10361825515 ,-44989613165 ,-69196727595 
2012-11-15 00:00:00,182625022368 ,43599506870 ,31647805198 ,-257872334436 
2012-11-16 00:00:00,167886715435 ,5234986370 ,-38515321189 ,-134606380616 
2012-11-19 00:00:00,166641067948 ,5227836910 ,-38818913622 ,-133049991236 
2012-11-20 00:00:00,55888507287 ,18569501138 ,-127303883662 ,52845875237 
2012-11-21 00:00:00,-80097136874 ,19904126136 ,-100361154479 ,160554165217 
2012-11-22 00:00:00,261673822233 ,-5100864210 ,-217459151020 ,-39113807003 
2012-11-23 00:00:00,48527249795 ,-10862561885 ,-199827656180 ,162162968270 
2012-11-26 00:00:00,67622489542 ,-672425625 ,-93680999817 ,26730935900 
2012-11-27 00:00:00,382782590355 ,718810750 ,-315978258878 ,-67523142227 
2012-11-28 00:00:00,164478632252 ,24939680220 ,74049592673 ,-263467905145 
2012-11-29 00:00:00,261573381588 ,23341117790 ,-328112657428 ,43198158050 
2012-11-30 00:00:00,95518524106 ,4289152290 ,-191309372709 ,91501696313 
2012-12-03 00:00:00,-194476283300 ,-10334335232 ,-66349418433 ,271160036965 
2012-12-04 00:00:00,-93381358309 ,-3465419755 ,2580247109 ,94266530955 
2012-12-05 00:00:00,80742766535 ,-58587528017 ,-161946816825 ,139791578307 
2012-12-06 00:00:00,-11006143051 ,4095601390 ,-207008804823 ,213919346484 
2012-12-07 00:00:00,91180952964 ,15197689750 ,-304463538582 ,198084895868 
2012-12-10 00:00:00,-255317847005 ,-2805042377 ,-20661776182 ,278784665564 
2012-12-11 00:00:00,80884948608 ,640854590 ,-280942765498 ,199416962300 
2012-12-12 00:00:00,55852714982 ,-17067047710 ,-244732990842 ,205947323570 
2012-12-13 00:00:00,-23931416866 ,-23093283555 ,-485887485912 ,532912186333 
2012-12-14 00:00:00,-81846327465 ,-12463975840 ,15104000036 ,79206303269 
2012-12-17 00:00:00,-127379139500 ,-18071657280 ,-26296438190 ,171747234970 
2012-12-18 00:00:00,37519423609 ,5311099320 ,-258712180693 ,215881657764 
2012-12-20 00:00:00,175441567678 ,-193010494565 ,-291650877953 ,309219804840 
2012-12-21 00:00:00,-72644665057 ,-69563853232 ,-237818927541 ,380027445830 
2012-12-24 00:00:00,14261825501 ,-11733663202 ,-225275874034 ,222747711735 
2012-12-26 00:00:00,252882711948 ,-9175715556 ,-476963590108 ,233256593716 
2012-12-27 00:00:00,45378794429 ,-7827253734 ,128738817131 ,-166290357826 
2012-12-28 00:00:00,179177985380 ,-15095562400 ,-139756725732 ,-24325697248 
2013-01-02 00:00:00,76384686272 ,2475708810 ,-252462574654 ,173602179572 
2013-01-03 00:00:00,-70022014895 ,3101037410 ,-44555434485 ,111476411970 
2013-01-04 00:00:00,-134876763375 ,-7707090340 ,86491852863 ,56092000852 
2013-01-07 00:00:00,14272075369 ,-5143759510 ,25612986531 ,-34741302390 
2013-01-08 00:00:00,-112834177817 ,-10517538240 ,78374505887 ,44977210170 
2013-01-09 00:00:00,-132385952287 ,-7387972990 ,131100906280 ,8673018997 
2013-01-10 00:00:00,-42323758438 ,1541699855 ,43515985541 ,-2733926958 
2013-01-11 00:00:00,-154653278591 ,-3706071515 ,167329959627 ,-8970609521 
2013-01-14 00:00:00,98521082478 ,-9574317448 ,3087412496 ,-92034177526 
2013-01-15 00:00:00,44254365855 ,-3451957635 ,183979062415 ,-224781470635 
2013-01-16 00:00:00,-35186304710 ,-8086944460 ,131716295285 ,-88443046115 
2013-01-17 00:00:00,46714237200 ,-18693395720 ,86321115880 ,-114341957360 
2013-01-18 00:00:00,-14534500973 ,-11666771340 ,-4647738804 ,30849011117 
2013-01-21 00:00:00,180422493706 ,-9519022990 ,11902178185 ,-182805648901 
2013-01-22 00:00:00,220793406399 ,-20302450160 ,5993112836 ,-206484069075 
2013-01-23 00:00:00,-119612783317 ,-18089499308 ,120593037270 ,17109245355 
2013-01-24 00:00:00,37437357241 ,-15882384910 ,172015433771 ,-193570406102 
2013-01-25 00:00:00,131906568255 ,6408835570 ,350662297803 ,-488977701628 
2013-01-28 00:00:00,415846943405 ,3014641800 ,71235946892 ,-490097532097 
2013-01-29 00:00:00,216538076900 ,-7729168125 ,-176658965933 ,-32149942842 
2013-01-30 00:00:00,156113196165 ,-5531423702 ,-65143934485 ,-85437837978 
2013-01-31 00:00:00,127243592816 ,4583921430 ,-49622248067 ,-82205266179 
2013-02-01 00:00:00,1805047061 ,24130531585 ,3774262341 ,-29709840987 
2013-02-04 00:00:00,-71461809540 ,5686497573 ,16554758452 ,49220553515 
2013-02-05 00:00:00,-127820875435 ,-4490188350 ,125645469585 ,6665594200 
2013-02-06 00:00:00,-17518120025 ,-7109150760 ,106617710038 ,-81990439253 
2013-02-07 00:00:00,-89516009522 ,-9859425930 ,14495757404 ,84879678048 
2013-02-08 00:00:00,63037304253 ,15430028710 ,-133200007324 ,54732674361 
2013-02-12 00:00:00,-152107425279 ,14215896547 ,11937617824 ,125953910908 
2013-02-13 00:00:00,247032080990 ,-397713050 ,-356915543702 ,110281175762 
2013-02-14 00:00:00,22694019980 ,8430008405 ,-122096516239 ,90972487854 
2013-02-15 00:00:00,56165463388 ,6776504910 ,-60808218317 ,-2133749981 
2013-02-18 00:00:00,43066434190 ,38002640 ,-59870485399 ,16766048569 
2013-02-19 00:00:00,8364584550 ,-5000615695 ,-65452686215 ,62088717360 
2013-02-20 00:00:00,225958968740 ,-44686971330 ,-760934127113 ,579662129703 
2013-02-21 00:00:00,-279861091787 ,-19174017010 ,14120667165 ,284914441632 
2013-02-22 00:00:00,187990382378 ,-16678175590 ,-196940204358 ,25627997570 
2013-02-25 00:00:00,-98911658987 ,-12253156088 ,71985783075 ,39179032000 
2013-02-26 00:00:00,23298795840 ,-122077111520 ,135238241320 ,-36459925640 
2013-02-27 00:00:00,63505174225 ,4912635830 ,-50238308847 ,-18179501208 
2013-02-28 00:00:00,282771740932 ,-25373805590 ,-459364374601 ,201966439259 
2013-03-04 00:00:00,-418423168881 ,-15347066926 ,15036697071 ,418733538736 
2013-03-05 00:00:00,-77768817195 ,-9805929010 ,-4171487190 ,91746233395 
2013-03-06 00:00:00,60627002100 ,-8643691020 ,-78172777775 ,26189466695 
2013-03-07 00:00:00,-103518718419 ,4919768505 ,149228676998 ,-50629727084 
2013-03-08 00:00:00,75454054224 ,896334784 ,-72144661368 ,-4205727640 
2013-03-11 00:00:00,378019470202 ,-4988295420 ,-164844459371 ,-208186715411 
2013-03-12 00:00:00,-35658062697 ,3292095870 ,123297596122 ,-90931629295 
2013-03-13 00:00:00,-69216756158 ,-5260482395 ,66527958403 ,7949280150 
2013-03-14 00:00:00,-42885499355 ,4720914140 ,255096840606 ,-216932255391 
2013-03-15 00:00:00,244352814292 ,9669483570 ,315664922664 ,-569687220526 
2013-03-18 00:00:00,150060563385 ,2670821245 ,204199646135 ,-356931030765 
2013-03-19 00:00:00,93597805849 ,23912850195 ,65255946864 ,-182766602908 
2013-03-20 00:00:00,94079920909 ,6277261400 ,273950096251 ,-374307278560 
2013-03-21 00:00:00,14991461868 ,70450800 ,254135171302 ,-269197083970 
2013-03-22 00:00:00,216893603142 ,-4774765325 ,118130123337 ,-330248961154 
2013-03-25 00:00:00,159761710359 ,-4158639600 ,-62675917029 ,-92927153730 
2013-03-26 00:00:00,103746103698 ,16796451760 ,-85842667028 ,-34699888430 
2013-03-27 00:00:00,364951035976 ,1394315865 ,-153285417361 ,-213059934480 
2013-03-28 00:00:00,193256254833 ,-8353413430 ,-34091974023 ,-150810867380 
2013-03-29 00:00:00,159516600018 ,-13716671260 ,-281077132972 ,135277204214 
2013-04-01 00:00:00,3651144570 ,-1723331439 ,55331520426 ,-57259333557 
2013-04-02 00:00:00,-163135246790 ,-2852973480 ,133283644995 ,32704575275 
2013-04-03 00:00:00,230267291774 ,-6657365249 ,-4617975396 ,-218991951129 
2013-04-04 00:00:00,492364418437 ,3357744930 ,-27803846187 ,-467918317180 
2013-04-05 00:00:00,386128277117 ,5393803394 ,288839959555 ,-680362040066 
2013-04-08 00:00:00,353447232272 ,-31055603265 ,44370121523 ,-366761750530 
2013-04-09 00:00:00,199907922390 ,-9397351072 ,-112326042243 ,-78184529075 
2013-04-10 00:00:00,-42663918006 ,2839213800 ,-11358346694 ,51183050900 
2013-04-11 00:00:00,-217890839070 ,-30863268710 ,-12660361809 ,261414469589 
2013-04-12 00:00:00,-235405147337 ,-18595781570 ,295817261675 ,-41816332768 
2013-04-15 00:00:00,-63026487310 ,2923221674 ,178013421224 ,-117910155588 
2013-04-16 00:00:00,107150768642 ,3656958820 ,129873778905 ,-240681506367 
2013-04-17 00:00:00,110320621740 ,-8396939340 ,105884804425 ,-207808486825 
2013-04-18 00:00:00,-37277160652 ,9765681840 ,263014374641 ,-235502895829 
2013-04-19 00:00:00,156966929859 ,323923975 ,76498870631 ,-233789724465 
2013-04-22 00:00:00,19846886739 ,1433502020 ,-12681037438 ,-8599351321 
2013-04-23 00:00:00,36901295728 ,24898053345 ,56226200643 ,-118025549716 
2013-04-24 00:00:00,135207909345 ,24531865975 ,-138366233480 ,-21373541840 
2013-04-25 00:00:00,85530658016 ,13521753688 ,-149998022309 ,50945610605 
2013-04-26 00:00:00,85749671473 ,-2687205173 ,41730907604 ,-124793373904 
2013-04-29 00:00:00,157481178166 ,7274725551 ,14549103728 ,-179305007445 
2013-04-30 00:00:00,403362510806 ,-78120538910 ,-356723413014 ,31481441118 
2013-05-02 00:00:00,-33150462375 ,-18061311540 ,138267238253 ,-87055464338 
2013-05-03 00:00:00,141004947730 ,-6990486010 ,-96538312424 ,-37476149296 
2013-05-06 00:00:00,-27245213985 ,-14398759877 ,100461144747 ,-58817170885 
2013-05-07 00:00:00,107359959400 ,-11768725771 ,154592833221 ,-250184066850 
2013-05-08 00:00:00,126448247835 ,-41604251300 ,182743127585 ,-267587124120 
2013-05-09 00:00:00,182489809611 ,-1008853546 ,-321821435111 ,140340479046 
2013-05-10 00:00:00,-256058707389 ,366773570 ,414475506959 ,-158783573140 
2013-05-13 00:00:00,43203876100 ,-11973353685 ,57130339210 ,-88360861625 
2013-05-14 00:00:00,123576637178 ,7923609295 ,-292551978053 ,161051731580 
2013-05-15 00:00:00,89219457265 ,-5006331400 ,-44973757545 ,-39239368320 
2013-05-16 00:00:00,168682247640 ,-8380407050 ,-464998906030 ,304697065440 
2013-05-20 00:00:00,-140497771485 ,-5720708700 ,55962440581 ,90256039604 
2013-05-21 00:00:00,-70017812295 ,-4668447150 ,10380652395 ,64305607050 
2013-05-22 00:00:00,114731190684 ,-13290289740 ,-230992042564 ,129551141620 
2013-05-23 00:00:00,-197881922585 ,-2352444190 ,205648593805 ,-5414227030 
2013-05-24 00:00:00,6054894645 ,-3130265025 ,82303897196 ,-85228526816 
2013-05-27 00:00:00,99216443144 ,-3325985790 ,-139929160174 ,44038702820 
