date,환율,거래량,기관합계,기타법인,개인,외국인합계,투자자예탁금,외국인_시가총액,외국인 비중,기간자금설정,기간자금해지,증감,유가증권신용거래융자
2013-04-11,"1,138.30","38,179",-217890839070,-30863268710,-12660361809,261414469589,"18,148,070","3,909,873",34.57,"23,263","17,655","5,609","2,400,145"
2013-04-12,"1,129.00","40,738",-235405147337,-18595781570,295817261675,-41816332768,"18,585,722","3,854,429",34.52,"16,673","19,458","-2,785","2,403,641"
2013-04-15,"1,131.10","32,764",-63026487310,2923221674,178013421224,-117910155588,"19,812,999","3,842,783",34.49,"23,084","30,247","-7,164","2,398,898"
2013-04-16,"1,124.70","38,032",107150768642,3656958820,129873778905,-240681506367,"18,917,642","3,846,572",34.49,"42,180","18,834","23,346","2,420,958"
2013-04-17,"1,119.60","40,946",110320621740,-8396939340,105884804425,-207808486825,"19,165,947","3,846,424",34.46,"19,360","23,960","-4,600","2,441,246"
2013-04-18,"1,115.30","33,809",-37277160652,9765681840,263014374641,-235502895829,"18,549,904","3,787,634",34.35,"14,262","26,113","-11,851","2,467,277"
2013-04-19,"1,122.00","32,668",156966929859,323923975,76498870631,-233789724465,"18,526,918","3,787,442",34.23,"17,479","39,913","-22,434","2,482,301"
2013-04-22,"1,118.50","25,578",19846886739,1433502020,-12681037438,-8599351321,"18,852,851","3,830,256",34.27,"17,640","24,659","-7,019","2,481,905"
2013-04-23,"1,121.70","25,452",36901295728,24898053345,56226200643,-118025549716,"18,564,231","3,811,167",34.22,"19,775","24,156","-4,381","2,488,601"
2013-04-24,"1,120.20","33,578",135207909345,24531865975,-138366233480,-21373541840,"18,212,516","3,831,016",34.11,"13,567","19,431","-5,863","2,484,228"
2013-04-25,"1,119.20","32,648",85530658016,13521753688,-149998022309,50945610605,"18,761,782","3,871,164",34.18,"19,474","45,698","-26,224","2,488,033"
2013-04-26,"1,113.90","27,424",85749671473,-2687205173,41730907604,-124793373904,"18,365,002","3,848,799",34.19,"22,520","39,120","-16,600","2,484,979"
2013-04-29,"1,109.20","26,605",157481178166,7274725551,14549103728,-179305007445,"18,565,000","3,834,864",34.14,"20,486","31,852","-11,366","2,473,120"
2013-04-30,"1,108.10","40,308",403362510806,-78120538910,-356723413014,31481441118,"17,958,897","3,884,452",34.15,"25,848","51,361","-25,512","2,482,736"
2013-05-02,"1,102.20","34,969",-33150462375,-18061311540,138267238253,-87055464338,"18,268,873","3,879,166",34.21,"19,775","18,722","1,053","2,486,549"
2013-05-03,"1,099.70","31,253",141004947730,-6990486010,-96538312424,-37476149296,"18,355,891","3,894,792",34.2,"23,319","28,153","-4,834","2,472,014"
2013-05-06,"1,099.90","29,495",-27245213985,-14398759877,100461144747,-58817170885,"18,923,822","3,880,808",34.13,"30,220","20,753","9,467","2,495,620"
2013-05-07,"1,094.00","29,611",107359959400,-11768725771,154592833221,-250184066850,"18,068,433","3,851,500",34.02,"30,753","20,385","10,369","2,503,287"
2013-05-08,"1,094.00","33,272",126448247835,-41604251300,182743127585,-267587124120,"18,213,583","3,852,074",33.98,"11,790","17,281","-5,491","2,524,008"
2013-05-09,"1,087.70","32,644",182489809611,-1008853546,-321821435111,140340479046,"18,614,347","3,903,094",34.02,"28,720","28,120",601,"2,548,047"
2013-05-10,"1,087.00","27,935",-256058707389,366773570,414475506959,-158783573140,"18,969,063","3,831,608",33.98,"27,968","17,667","10,300","2,564,622"
2013-05-13,"1,102.60","24,547",43203876100,-11973353685,57130339210,-88360861625,"19,010,349","3,844,496",34.02,"41,677","15,233","26,445","2,538,251"
2013-05-14,"1,114.60","32,500",123576637178,7923609295,-292551978053,161051731580,"18,433,018","3,893,943",34.09,"37,539","14,049","23,490","2,565,104"
2013-05-15,"1,109.40","24,696",89219457265,-5006331400,-44973757545,-39239368320,"18,004,906","3,896,147",34.06,"27,972","14,251","13,721","2,566,101"
2013-05-16,"1,113.60","32,220",168682247640,-8380407050,-464998906030,304697065440,"17,738,742","3,942,221",34.17,"32,043","20,682","11,362","2,550,745"
2013-05-20,"1,114.30","27,005",-140497771485,-5720708700,55962440581,90256039604,"18,122,171","3,953,121",34.29,"15,354","22,150","-6,796","2,550,679"
2013-05-21,"1,118.10","24,182",-70017812295,-4668447150,10380652395,64305607050,"18,344,122","3,951,388",34.28,"26,638","17,888","8,750","2,535,541"
2013-05-22,"1,112.90","32,225",114731190684,-13290289740,-230992042564,129551141620,"18,232,521","3,981,760",34.34,"20,545","17,157","3,388","2,548,705"
2013-05-23,"1,112.40","33,816",-197881922585,-2352444190,205648593805,-5414227030,"18,386,446","3,935,428",34.37,"31,082","19,777","11,306","2,559,617"
2013-05-24,"1,123.70","26,875",6054894645,-3130265025,82303897196,-85228526816,"18,708,932","3,944,574",34.37,"20,707","27,303","-6,597","2,567,759"
2013-05-28,"1,125.10","29,811",99341946299,-3739808270,-39952595804,-55649542225,"18,222,580","3,963,321",34.31,"19,539","13,342","6,197","2,595,535"
2013-05-29,"1,125.50","35,623",-66452179686,-30233507429,-289637348235,386323035350,"18,422,496","4,001,370",34.39,"19,240","21,807","-2,567","2,604,151"
2013-05-30,"1,131.00","42,302",-157885913329,-9817885780,-223479597425,391183396534,"18,488,961","4,024,180",34.58,"20,603","26,715","-6,112","2,609,860"
2013-05-31,"1,128.30","39,751",18222942831,1739797400,-206707283978,186744543747,"18,453,380","4,021,480",34.54,"21,800","43,260","-21,460","2,610,344"
2013-06-03,"1,126.60","31,951",-55563345737,-2677988700,66321307263,-8079972826,"19,778,130","3,999,095",34.57,"15,865","21,755","-5,889","2,609,922"
2013-06-04,"1,128.10","32,910",-86912295002,2213920255,-43668153185,128366527932,"19,059,812","3,999,601",34.59,"48,833","17,007","31,826","2,604,120"
2013-06-05,"1,121.80","33,595",-89345046846,-13132303780,72823920033,29653430593,"18,543,350","3,943,554",34.61,"18,737","15,894","2,843","2,618,477"
2013-06-07,"1,119.20","33,719",347879849733,18569509140,561682826927,-928132185800,"19,208,928","3,833,226",34.3,"20,067","24,537","-4,470","2,623,297"
2013-06-10,"1,111.40","26,814",122778493116,2421281520,199572734294,-324772508930,"18,951,527","3,842,808",34.22,"20,304","17,596","2,708","2,609,087"
2013-06-11,"1,123.60","28,529",247701037863,-338782011,322991154096,-570353409948,"18,501,914","3,805,116",34.11,"28,450","16,939","11,511","2,599,154"
2013-06-12,"1,133.70","25,049",226025529322,3131556742,189755146424,-418912232488,"18,335,213","3,779,748",34.06,"25,922","28,305","-2,383","2,607,077"
2013-06-13,"1,131.20","30,195",487373029070,18956342355,447305324227,-953634695652,"18,901,617","3,713,494",33.94,"23,521","27,193","-3,672","2,638,619"
2013-06-14,"1,134.80","27,581",372627636582,6425696480,-8474027351,-370579305711,"18,009,489","3,721,069",33.9,"37,195","18,095","19,100","2,648,062"
2013-06-17,"1,128.20","25,866",125914497056,-1780954640,-62324566397,-61808976019,"17,871,640","3,711,966",33.93,"17,296","15,467","1,829","2,667,328"
2013-06-18,"1,128.00","27,537",194600167788,2211825780,-46199673678,-150612319890,"17,665,281","3,750,815",33.97,"27,586","30,455","-2,869","2,642,596"
2013-06-19,"1,129.90","27,699",7998618012,-2887658501,120278173365,-125389132876,"17,937,361","3,721,013",33.91,"20,484","15,185","5,299","2,637,526"
2013-06-20,"1,133.00","35,061",232752938275,-2453549889,225939824699,-456239213085,"17,823,712","3,640,091",33.86,"20,969","22,359","-1,390","2,630,398"
2013-06-21,"1,144.60","28,189",700770247660,-3184162030,103349565520,-800935651150,"18,146,854","3,577,375",33.77,"21,646","35,925","-14,279","2,611,041"
2013-06-24,"1,155.60","22,094",93859049013,3117147607,146101418791,-243077615411,"17,913,267","3,535,684",33.81,"23,235","35,667","-12,432","2,596,264"
2013-06-25,"1,157.10","32,810",212317820620,17748849030,-95177963875,-134888705775,"18,318,043","3,503,936",33.86,"18,685","32,916","-14,230","2,577,276"
2013-06-26,"1,159.10","29,343",21119751758,-6642627400,197277579802,-211754704160,"18,418,550","3,497,294",33.73,"23,647","26,233","-2,586","2,549,032"
2013-06-27,"1,153.40","27,971",-69938397290,13079499930,-57866263654,114725161014,"19,000,209","3,618,935",33.9,"35,113","33,175","1,938","2,484,648"
2013-06-28,"1,149.70","24,602",-124872819441,-7435731660,-358537273864,490845824965,"18,262,644","3,672,593",33.87,"54,078","63,803","-9,725","2,562,471"
2013-07-01,"1,145.30","21,722",-65649472550,38779417185,71260189355,-44390133990,"19,892,040","3,646,596",33.77,"42,769","27,998","14,772","2,470,309"
2013-07-02,"1,136.90","47,961",19631981301,-5350776900,-60736516977,46455312576,"18,436,231","3,637,899",33.72,"81,327","18,832","62,495","2,428,798"
2013-07-03,"1,132.90","40,580",-33510917059,-3188976075,270604514523,-233904621389,"17,791,944","3,576,495",33.7,"32,217","14,842","17,375","2,443,343"
2013-07-04,"1,140.60","30,906",77996210160,-1972875505,1466387661,-77489722316,"18,017,486","3,601,364",33.68,"23,086","13,926","9,160","2,456,707"
2013-07-05,"1,140.20","28,076",-102545293100,3911429190,242404348490,-143770484580,"18,446,778","3,574,017",33.54,"31,219","15,597","15,622","2,464,783"
2013-07-08,"1,141.70","29,982",154505681100,5108179600,31737959836,-191351820536,"18,167,422","3,532,122",33.45,"46,635","19,006","27,629","2,460,748"
2013-07-09,"1,151.40","25,467",140081364310,3714357320,-55272108100,-88523613530,"17,095,473","3,557,804",33.44,"20,973","17,958","3,015","2,490,151"
2013-07-10,"1,144.70","26,440",3779311455,-5463106180,39666132097,-37982337372,"17,229,700","3,551,544",33.5,"11,353","17,113","-5,759","2,472,694"
2013-07-11,"1,138.80","32,740",283482802340,126040390,-573567459177,289958616447,"17,536,486","3,671,390",33.63,"19,515","18,362","1,153","2,474,532"
2013-07-12,"1,124.90","26,239",-149860455593,3413747391,5664568920,140782139282,"17,240,107","3,653,444",33.59,"19,980","20,832",-852,"2,470,336"
2013-07-15,"1,122.30","32,664",-39163096180,-9862877755,-62844042186,111870016121,"18,059,829","3,664,524",33.6,"21,797","36,308","-14,511","2,425,035"
2013-07-16,"1,122.60","30,037",-103227166003,2095783360,69369383333,31761999310,"17,739,500","3,645,863",33.58,"36,274","20,294","15,980","2,427,708"
2013-07-17,"1,119.00","37,845",230052101030,-3970192535,-357227202666,131145294171,"17,459,367","3,688,361",33.59,"18,665","29,494","-10,829","2,440,908"
2013-07-18,"1,118.10","37,618",-3800106009,-1950639200,115199154764,-109448409555,"17,352,924","3,653,800",33.45,"14,701","27,076","-12,375","2,455,538"
2013-07-19,"1,122.30","31,547",70014766032,12914191850,24228660058,-107157617940,"17,617,347","3,637,428",33.39,"13,362","20,257","-6,896","2,421,284"
2013-07-22,"1,123.50","35,328",143875497784,-14444874310,-151559463374,22128839900,"17,613,986","3,644,625",33.3,"13,001","22,268","-9,267","2,448,766"
2013-07-23,"1,118.50","34,758",30418297559,-10359518448,-332169088509,312110309398,"17,532,718","3,702,723",33.41,"16,595","19,960","-3,365","2,469,382"
2013-07-24,"1,116.50","32,215",17774585997,-4291040220,-202333052847,188849507070,"17,658,332","3,717,956",33.4,"15,718","22,396","-6,678","2,466,192"
2013-07-25,"1,114.10","30,435",-73373644253,-7164056290,-78627678592,159165379135,"18,715,506","3,719,222",33.45,"16,545","22,770","-6,225","2,451,863"
2013-07-26,"1,117.30","31,638",-111361705436,-189979669,-96865461797,208417146902,"18,951,297","3,719,155",33.44,"18,505","39,177","-20,672","2,440,062"
2013-07-29,"1,111.70","33,301",-136609748801,2182705985,52881044010,81545998806,"17,632,525","3,699,435",33.45,"23,003","32,331","-9,328","2,428,177"
2013-07-30,"1,109.40","36,260",237456604000,-18719285280,-314914871395,96177552675,"17,925,398","3,738,442",33.5,"15,047","53,258","-38,211","2,426,281"
2013-07-31,"1,113.60","37,956",102569792100,-3547831040,-111170641060,12148680000,"17,407,090","3,728,694",33.45,"15,946","53,002","-37,056","2,427,121"
2013-08-01,"1,119.60","33,040",-11199522394,1537340650,-52449874672,62112056416,"18,156,147","3,740,786",33.45,"14,001","17,680","-3,678","2,420,575"
2013-08-02,"1,121.40","29,427",-25122904571,-2329438440,-50662912812,78115255823,"18,191,772","3,750,815",33.48,"36,544","23,534","13,010","2,423,982"
2013-08-05,"1,125.40","23,110",-93442960869,1888443655,3546919166,88007598048,"18,087,757","3,735,714",33.46,"17,942","19,274","-1,333","2,434,138"
2013-08-06,"1,116.30","29,137",106883816082,-1318987865,46657010900,-152221839117,"18,125,079","3,709,757",33.4,"28,965","18,918","10,047","2,426,209"
2013-08-07,"1,114.20","30,823",-70625429787,-4220886340,204659734505,-129813418378,"17,923,908","3,645,242",33.32,"15,976","10,191","5,785","2,420,996"
2013-08-08,"1,117.30","33,399",120690345051,8574726140,36289273090,-165554344281,"18,148,741","3,652,571",33.28,"12,270","16,002","-3,731","2,434,198"
2013-08-09,"1,113.60","27,667",-4195883000,8779648800,46190826097,-50774591897,"17,616,415","3,653,553",33.34,"17,423","15,267","2,155","2,452,305"
2013-08-12,"1,111.80","29,413",96058197382,4730278610,-40748897017,-60039578975,"17,805,829","3,657,802",33.31,"16,303","16,752",-449,"2,466,720"
2013-08-13,"1,113.00","35,837",141557718270,4061300880,-310994925594,165375906444,"17,775,699","3,732,529",33.47,"21,436","12,082","9,353","2,463,348"
2013-08-14,"1,116.50","35,859",-30847176354,1511611540,-323391870299,352727435113,"17,716,450","3,764,665",33.55,"17,081","17,606",-525,"2,454,469"
2013-08-16,"1,119.50","34,850",-9501849190,-14019326360,-194509569284,218030744834,"17,998,744","3,765,522",33.6,"21,717","18,913","2,804","2,419,956"
2013-08-19,"1,115.00","29,627",-196500622794,1941423580,65856225944,128702973270,"17,866,549","3,755,129",33.56,"34,057","17,304","16,753","2,388,150"
2013-08-20,"1,113.70","34,615",-296877543123,-5817430810,2908324084,299786649849,"18,707,646","3,709,078",33.67,"14,171","17,133","-2,962","2,371,330"
2013-08-21,"1,121.90","40,710",81434546068,-12201257795,70857611938,-140090900211,"19,023,944","3,668,529",33.66,"11,419","14,890","-3,471","2,383,811"
2013-08-22,"1,118.10","42,111",51169283973,-1764333746,46466728428,-95871678655,"18,153,430","3,642,058",33.75,"15,216","21,988","-6,772","2,361,614"
2013-08-23,"1,124.30","36,861",-57355313873,-6333753130,-54297254480,117986321483,"18,073,763","3,687,278",33.79,"11,440","20,577","-9,137","2,371,801"
2013-08-26,"1,118.20","31,277",38729150813,-21795286692,-200758407394,183824543273,"17,986,461","3,723,376",33.8,"13,315","19,786","-6,470","2,364,034"
2013-08-27,"1,113.00","40,347",56042279867,3621695462,-170777921437,111113946108,"17,532,386","3,724,894",33.85,"24,254","25,886","-1,632","2,371,495"
2013-08-28,"1,115.80","37,218",73618234319,-17247191230,-189738744478,133367701389,"17,680,507","3,726,579",33.89,"19,022","23,625","-4,603","2,339,623"
2013-08-29,"1,117.00","29,696",62215793278,-10029739430,-514741254988,462555201140,"17,802,432","3,800,247",34.03,"17,050","20,727","-3,677","2,315,655"
2013-08-30,"1,110.90","29,621",-55015354582,-11815216110,-438591240471,505421811163,"17,504,804","3,854,697",34.17,"14,548","39,997","-25,449","2,296,028"
2013-09-02,"1,109.60","24,005",43201160762,4991535120,-129109459847,80916763965,"18,655,552","3,840,066",34.08,"14,750","18,076","-3,326","2,265,950"
2013-09-03,"1,104.10","29,383",46076028794,-8792961805,-289536998079,252253931090,"18,772,175","3,847,287",34.0,"42,690","16,786","25,904","2,222,149"
2013-09-04,"1,095.90","27,784",128733624098,-310659973740,-77114101190,259040450832,"18,573,454","3,850,642",34.04,"34,500","12,551","21,949","2,225,482"
2013-09-05,"1,099.80","28,246",-113669684241,-25221281900,-375191412849,514082378990,"18,430,692","3,898,082",34.13,"20,219","16,400","3,819","2,210,149"
2013-09-06,"1,093.80","31,025",-228989075250,-31845052220,-238311898495,499146025965,"18,136,263","3,915,199",34.21,"17,717","23,304","-5,587","2,219,199"
2013-09-09,"1,095.40","26,579",-122030830303,-28101866015,-413608911093,563741607411,"18,620,721","3,957,014",34.25,"22,022","33,044","-11,022","2,199,041"
2013-09-10,"1,088.20","25,921",-303967605516,-27389100490,-450817305704,782174011710,"18,578,795","4,008,951",34.38,"17,614","18,852","-1,237","2,182,572"
2013-09-11,"1,084.90","29,559",-333321407401,-12141033640,-344276195334,689738636375,"18,853,826","4,034,064",34.42,"18,688","18,718",-29,"2,182,444"
2013-09-12,"1,087.10","35,160",-1031392100786,-41121271820,-355360698170,1427874070776,"18,903,372","4,048,894",34.54,"27,506","20,661","6,845","2,170,579"
2013-09-13,"1,083.20","24,664",-373906679758,-25877568915,-12285751793,412070000466,"19,191,227","4,032,388",34.57,"18,460","21,134","-2,674","2,179,814"
2013-09-16,"1,085.30","24,540",-204276954123,-17492097270,-286266528783,508035580176,"19,451,114","4,086,153",34.68,"33,941","26,459","7,482","2,169,837"
2013-09-17,"1,082.20","25,953",-320026195069,7107528510,-78338507191,391257173750,"18,836,660","4,060,900",34.62,"34,793","20,603","14,190","2,174,503"
2013-09-23,"1,085.20","24,954",-270103995128,-1376882,-44112081617,314217453627,"18,867,800","4,067,056",34.61,"18,142","22,895","-4,752","2,186,857"
2013-09-24,"1,075.90","30,588",-103513046714,-15443800905,44227474551,74729373068,"18,511,521","4,066,653",34.65,"19,307","27,937","-8,631","2,192,230"
2013-09-25,"1,074.90","27,637",-330408775212,-25419901890,116824980463,239003696639,"17,709,374","4,051,532",34.66,"26,240","27,487","-1,247","2,212,126"
2013-09-26,"1,076.80","25,086",-96709029967,3611286060,-117078643508,210176387415,"17,466,973","4,067,912",34.65,"30,387","27,526","2,861","2,212,431"
2013-09-27,"1,074.40","27,756",-125720141750,-3372718145,-93563718997,222656578892,"16,845,598","4,074,324",34.63,"34,291","34,781",-489,"2,228,138"
2013-09-30,"1,075.60","28,576",-85499973821,-32485438807,3690877541,114294535087,"16,265,190","4,045,614",34.64,"29,802","55,254","-25,452","2,244,853"
2013-10-01,"1,075.20","28,127",-27427908722,-11592071640,-148026809393,187046789755,"16,512,822","4,060,631",34.74,"17,032","24,189","-7,157","2,248,788"
2013-10-02,"1,074.50","23,424",-226685454784,-18526324020,21027297678,224184481126,"16,996,773","4,077,361",34.85,"44,033","25,842","18,191","2,239,843"
2013-10-04,"1,074.60","23,777",-247767431787,-21415900150,-152220325136,421403657073,"16,049,568","4,088,744",34.98,"41,060","22,229","18,831","2,244,435"
2013-10-07,"1,071.60","24,629",-163191041170,-17874878910,-44920653420,225986573500,"15,962,742","4,095,350",35.08,"23,957","12,079","11,877","2,246,718"
2013-10-08,"1,070.50","31,160",-430876805616,-38244028730,27038154970,442082679376,"15,571,874","4,115,644",35.1,"27,220","18,087","9,133","2,233,172"
2013-10-10,"1,073.60","22,268",-310620708177,-9370762762,158631694469,161359776470,"15,374,131","4,120,516",35.15,"18,580","21,917","-3,337","2,229,322"
2013-10-11,"1,075.70","18,137",129516106542,-134686232330,-274992669071,280162794859,"15,314,081","4,171,640",35.19,"17,139","23,613","-6,474","2,240,777"
2013-10-14,"1,070.50","21,843",-243895788666,-8743188825,57003558374,195635419117,"15,105,782","4,166,391",35.22,"18,754","27,108","-8,354","2,274,976"
2013-10-15,"1,072.30","22,354",-69190163056,-68315146425,-184254588816,321759898297,"16,162,578","4,224,259",35.34,"23,884","29,296","-5,412","2,279,126"
2013-10-16,"1,067.90","26,364",-138146528620,-22599755300,-40298694331,201044978251,"15,411,710","4,213,527",35.37,"44,230","19,772","24,458","2,291,699"
2013-10-17,"1,067.10","30,361",-232750179163,-26451185300,-31788640867,290990005330,"15,457,638","4,238,679",35.47,"16,474","17,630","-1,156","2,308,500"
2013-10-18,"1,064.40","25,261",-162792406768,-16513767390,-127588458337,306894632495,"15,674,660","4,266,559",35.51,"12,656","22,090","-9,433","2,315,308"
2013-10-21,"1,061.40","27,071",-201889942740,-4865558433,14682776995,192072724178,"15,582,677","4,273,440",35.55,"15,540","23,458","-7,918","2,334,829"
2013-10-22,"1,062.00","37,033",-6673567303,-15636704790,-131392235873,153702507966,"15,458,020","4,269,756",35.46,"25,294","23,888","1,406","2,347,558"
2013-10-23,"1,061.70","35,478",-717829290709,-2288982378,127904721203,592213551884,"15,468,258","4,229,701",35.47,"16,275","21,113","-4,838","2,363,348"
2013-10-24,"1,056.50","25,163",-148967826698,5585297945,23744413433,119638115320,"15,783,090","4,248,403",35.45,"13,705","22,975","-9,270","2,375,300"
2013-10-25,"1,057.20","23,075",-179860153130,-9282876570,177475896246,11667133454,"15,480,631","4,231,813",35.52,"16,280","40,899","-24,618","2,380,292"
2013-10-28,"1,062.30","25,297",-31576783237,21175642560,-105914738173,116315878850,"15,585,781","4,280,634",35.68,"18,019","19,154","-1,135","2,395,057"
2013-10-29,"1,061.40","30,765",-90950961899,1054051990,-33439298527,123336208436,"16,493,447","4,291,976",35.7,"25,125","35,648","-10,523","2,409,515"
2013-10-30,"1,060.90","25,899",-67202986125,1912518290,-82036386215,147326854050,"15,796,903","4,318,175",35.67,"46,690","25,710","20,980","2,424,769"
2013-10-31,"1,061.40","25,101",-228849814820,12949999940,240478353006,-24578538126,"15,250,949","4,251,046",35.61,"26,184","29,658","-3,474","2,417,033"
2013-11-01,"1,059.90","29,054",-77445614097,-6211543970,-88901015338,172558173405,"16,558,796","4,283,406",35.71,"15,012","36,360","-21,348","2,418,849"
2013-11-04,"1,062.60","23,297",34858575541,-6416098180,151957587319,-180400064680,"15,701,655","4,250,140",35.67,"50,235","14,723","35,512","2,419,438"
2013-11-05,"1,062.10","25,485",-151426786385,-8648126380,199223589265,-39148676500,"15,198,221","4,228,948",35.69,"31,550","20,595","10,956","2,411,407"
2013-11-06,"1,062.00","26,784",-106546438103,5080887960,112753842853,-11288292710,"15,269,495","4,223,047",35.63,"18,951","17,577","1,374","2,428,661"
2013-11-07,"1,062.00","30,729",-115998602164,-3678689090,176458817604,-56781526350,"14,667,720","4,204,900",35.65,"23,734","18,580","5,153","2,443,113"
2013-11-08,"1,060.70","27,205",90155100179,-28255035950,207902805021,-269802869250,"14,606,857","4,154,325",35.55,"16,373","23,596","-7,223","2,450,993"
2013-11-11,"1,063.50","28,267",-9370316505,-16917618700,91462175421,-65174240216,"14,673,575","4,154,725",35.68,"15,312","30,309","-14,998","2,462,320"
2013-11-12,"1,068.50","24,275",40128194064,8761363330,-38791561014,-10097996380,"14,764,545","4,202,101",35.74,"18,672","18,641",31,"2,455,848"
2013-11-13,"1,070.90","24,614",-53865081298,7138269068,231922207736,-185195395506,"14,550,941","4,121,916",35.65,"29,819","18,689","11,130","2,426,094"
2013-11-14,"1,072.90","31,931",-86682593145,3040668660,149371577006,-65729652521,"14,751,743","4,132,835",35.65,"20,220","13,209","7,011","2,414,240"
2013-11-15,"1,067.30","25,997",186386280630,-1639653988,-243208831553,58462204911,"14,797,675","4,220,764",35.73,"32,241","33,621","-1,380","2,419,906"
2013-11-18,"1,066.70","31,024",61219498106,-2649904161,-45281768657,-13287825288,"14,201,322","4,241,002",35.78,"22,241","22,290",-49,"2,430,633"
2013-11-19,"1,060.70","39,733",135465140868,-13450168800,-367863557147,245848585079,"14,096,787","4,288,205",35.81,"17,541","18,278",-738,"2,425,319"
2013-11-20,"1,055.80","33,480",-107431070651,-80236393635,100443565519,87223898767,"14,623,732","4,245,775",35.73,"18,438","17,507",932,"2,411,943"
2013-11-21,"1,056.30","28,147",-56084552510,29230385000,255118469235,-228264301725,"14,555,792","4,189,874",35.67,"27,169","26,776",392,"2,381,116"
2013-11-22,"1,061.90","34,324",104571976286,5007074330,-83440281631,-26138768985,"14,133,223","4,211,485",35.65,"20,682","36,381","-15,699","2,385,126"
2013-11-25,"1,061.60","28,490",74000931095,-16529897750,-143770012554,86298979209,"14,361,094","4,234,352",35.66,"16,630","19,094","-2,464","2,396,674"
2013-11-26,"1,060.60","27,042",20221997854,5943570510,-36057741666,9892173302,"14,201,979","4,247,158",35.67,"27,721","15,940","11,781","2,388,534"
2013-11-27,"1,060.30","25,279",107274897056,-48156809600,-101011401347,41893313891,"14,106,851","4,262,006",35.69,"22,097","25,182","-3,086","2,380,766"
2013-11-28,"1,060.90","27,044",269230174950,-12295991865,-417627123013,160692939928,"14,272,563","4,305,434",35.74,"21,557","28,535","-6,978","2,383,537"
2013-11-29,"1,062.10","24,105",-49035023908,11404428440,-52685744310,90316339778,"14,552,584","4,303,361",35.74,"25,702","48,331","-22,629","2,388,189"
2013-12-02,"1,058.90","22,476",-225015970310,-4986089320,177182975420,52819084210,"14,734,200","4,278,112",35.76,"18,967","18,195",771,"2,371,078"
2013-12-03,"1,057.70","29,072",-168357574516,-3315274660,224870205991,-53197356815,"15,119,266","4,237,086",35.79,"40,842","22,684","18,158","2,363,560"
2013-12-04,"1,061.30","22,365",161067340165,-122959745385,298504289926,-336611884706,"14,566,668","4,179,887",35.69,"39,149","22,873","16,276","2,386,329"
2013-12-05,"1,061.20","21,310",53531058213,25154343195,258117019623,-336802421031,"14,154,050","4,172,956",35.67,"21,560","20,643",917,"2,399,043"
2013-12-06,"1,060.70","20,190",40676001643,10603592405,30070429841,-81350023889,"13,999,223","4,159,952",35.66,"18,278","31,084","-12,806","2,425,456"
2013-12-09,"1,058.20","22,186",80807896132,16754158610,-165686364846,68124310104,"13,737,906","4,206,201",35.7,"19,773","58,679","-38,906","2,443,297"
2013-12-10,"1,053.10","19,587",111384907254,12254118840,-2976030304,-120662995790,"13,456,369","4,193,766",35.71,"16,751","23,338","-6,587","2,435,055"
2013-12-11,"1,052.50","22,849",90779224653,7941826780,108869613564,-207590664997,"14,054,493","4,165,554",35.71,"19,889","14,442","5,447","2,416,984"
2013-12-12,"1,051.90","22,576",593199660258,-284940222705,304574633038,-612834070591,"14,237,301","4,143,236",35.67,"34,025","17,977","16,047","2,403,088"
2013-12-13,"1,053.50","22,006",528298350092,-357976337425,100129102421,-270451115088,"14,249,467","4,124,298",35.61,"28,372","31,105","-2,733","2,400,845"
2013-12-16,"1,053.10","21,021",86349677445,3710381080,-26552121280,-63507937245,"13,496,671","4,122,775",35.62,"43,600","17,724","25,877","2,432,354"
2013-12-17,"1,052.60","22,230",94482174906,-65735570920,-77116883026,48370279040,"13,630,482","4,130,216",35.6,"21,099","24,523","-3,424","2,430,716"
2013-12-18,"1,051.50","25,419",265186938907,-3145652875,-128468662088,-133572623944,"13,440,181","4,145,100",35.57,"30,144","19,505","10,639","2,412,273"
2013-12-19,"1,052.10","25,145",84068857936,-10445511010,-176620020710,102996673784,"13,051,956","4,157,273",35.65,"21,644","19,728","1,916","2,389,602"
2013-12-20,"1,058.10","23,719",205348611019,-5924050805,-183213726148,-16210834066,"13,528,960","4,171,272",35.62,"18,462","30,241","-11,779","2,386,133"
2013-12-23,"1,061.90","21,857",223502532850,-21157441465,-263592437850,61247346465,"13,617,902","4,199,271",35.62,"22,212","24,373","-2,161","2,360,484"
2013-12-24,"1,061.00","20,446",456428726925,-15659202470,-385899413317,-54870111138,"13,721,043","4,190,913",35.48,"25,931","27,723","-1,792","2,350,628"
2013-12-26,"1,060.40","21,525",628727625416,-253694170,-614425563751,-14048367495,"13,812,933","4,180,419",35.44,"35,644","33,525","2,118","2,354,294"
2013-12-27,"1,059.40","20,777",-71044369904,-4099477090,5030160134,70113686860,"14,276,794","4,178,770",35.37,"20,211","32,728","-12,518","2,337,103"
2013-12-30,"1,055.60","16,778",19335249713,2378466805,-143694351713,121980635195,"14,208,937","4,187,542",35.31,"27,748","45,558","-17,810","2,300,591"
2014-01-02,"1,055.30","20,437",-174966134780,8071337775,473282073575,-306387276570,"16,013,205","4,077,707",35.16,"22,116","21,045","1,071","2,289,815"
2014-01-03,"1,050.40","18,608",-135433915076,22957720695,421585728849,-309109534468,"15,815,891","4,020,558",35.05,"59,768","21,906","37,862","2,268,402"
